"gene","log2FoldChange","AveExpr","t","P.Value","padj","B","negLog10P","gene_symbol","sig","direction"
"ENSG00000186010",0.1456243236405,6.08246411363625,0.600774945838489,0.549247737020687,0.792164566708608,-6.27669730060773,0.10118458736354,"NDUFA13",FALSE,"NotSignificant"
"ENSG00000147394",0.14626503422067,2.71458741469183,0.600663594567347,0.549321642530687,0.792189202288229,-5.89284309193921,0.101171081419984,"ZNF185",FALSE,"NotSignificant"
"ENSG00000186001",0.117419370589071,5.20591798559354,0.600529871667123,0.54941040299798,0.792235253226607,-6.23350531567045,0.101145836078232,"LRCH3",FALSE,"NotSignificant"
"ENSG00000161091",0.101366925785588,5.57708619691933,0.600327122812879,0.549544994095852,0.792347374360354,-6.26090898806092,0.101084376878914,"MFSD12",FALSE,"NotSignificant"
"ENSG00000172869",0.106658256900046,4.18899945808357,0.599850143461579,0.549861693046963,0.79237845413462,-6.13499421940768,0.101067342040179,"DMXL1",FALSE,"NotSignificant"
"ENSG00000267519",0.152064234734716,5.64566331374666,0.599845541479522,0.549864749059148,0.79237845413462,-6.26341617916381,0.101067342040179,"AC020916.1",FALSE,"NotSignificant"
"ENSG00000113328",0.123339275735871,3.93602476587053,0.599819873272199,0.549881794556006,0.79237845413462,-6.10804946559872,0.101067342040179,"CCNG1",FALSE,"NotSignificant"
"ENSG00000198130",-0.151280088644218,4.53321442395286,-0.599771510586882,0.549913911501354,0.79237845413462,-6.1823321259356,0.101067342040179,"HIBCH",FALSE,"NotSignificant"
"ENSG00000159069",0.102947119912008,4.95777675849779,0.599770942493362,0.549914288769443,0.79237845413462,-6.21276927550443,0.101067342040179,"FBXW5",FALSE,"NotSignificant"
"ENSG00000230789",-0.259355305393522,3.50223120492619,-0.599762029094914,0.549920208130068,0.79237845413462,-6.04682046932548,0.101067342040179,"ARHGAP26-IT1",FALSE,"NotSignificant"
"ENSG00000157349",-0.132972090484052,3.18438725403192,-0.599695462346592,0.549964415910378,0.79237845413462,-5.99519120047292,0.101067342040179,"DDX19B",FALSE,"NotSignificant"
"ENSG00000154945",-0.130181691003646,3.12321959188688,-0.599487674943562,0.550102421449219,0.79249538673386,-5.9807987376666,0.101003257213504,"ANKRD40",FALSE,"NotSignificant"
"ENSG00000176204",-0.25978712928779,1.23247896760355,-0.599381284886072,0.55017308891022,0.792515295773649,-5.64004804826288,0.100992347020637,"LRRTM4",FALSE,"NotSignificant"
"ENSG00000138495",0.145883246662439,4.88208731332154,0.598862653843886,0.550517644075262,0.792929690676023,-6.20674091507465,0.100765320002903,"COX17",FALSE,"NotSignificant"
"ENSG00000134779",-0.142201125483234,3.98233827466915,-0.59853160715234,0.55073763292366,0.79309832579768,-6.11596578462172,0.100672966901563,"TPGS2",FALSE,"NotSignificant"
"ENSG00000164776",0.262111056230458,1.3097971504184,0.598515249937694,0.550748503840997,0.79309832579768,-5.62688441489388,0.100672966901563,"PHKG1",FALSE,"NotSignificant"
"ENSG00000143398",-0.0876582232195681,5.52878201999729,-0.598381823268246,0.550837182489764,0.793124355855057,-6.25949061561288,0.100658713278267,"PIP5K1A",FALSE,"NotSignificant"
"ENSG00000121101",0.198094747891923,2.24185401961145,0.598316857681008,0.550880362796393,0.793124355855057,-5.80058657599581,0.100658713278267,"TEX14",FALSE,"NotSignificant"
"ENSG00000139826",0.104150445978729,2.47718864754165,0.5980300745763,0.551070997463883,0.793316891330442,-5.84873460296768,0.100553298602383,"ABHD13",FALSE,"NotSignificant"
"ENSG00000259805",0.248492136732738,2.38565509578846,0.597370051707394,0.551509862477855,0.793866700341124,-5.8335136468541,0.10025241465897,"AC022558.2",FALSE,"NotSignificant"
"ENSG00000231999",-0.149789995674882,1.72979904312806,-0.597238267958343,0.551597509503606,0.793910889943194,-5.72570940545197,0.100228240869822,"LRRC8C-DT",FALSE,"NotSignificant"
"ENSG00000125445",-0.116476621222447,3.46576287106517,-0.597107172470514,0.551684705664374,0.793935832373454,-6.05062387651939,0.100214596782296,"MRPS7",FALSE,"NotSignificant"
"ENSG00000108465",-0.0887661151448135,5.52288316019182,-0.59704097494902,0.551728738543434,0.793935832373454,-6.25688250916233,0.100214596782296,"CDK5RAP3",FALSE,"NotSignificant"
"ENSG00000108039",-0.104148662317353,4.84523921997489,-0.596926413637605,0.55180494590095,0.793963541212215,-6.21543929304779,0.10019943990778,"XPNPEP1",FALSE,"NotSignificant"
"ENSG00000129158",-0.189622396902191,3.38996518898538,-0.596765856767726,0.551911758797158,0.794020967585157,-6.04007459622494,0.100168029076305,"SERGEF",FALSE,"NotSignificant"
"ENSG00000242028",-0.160132844036718,2.86962657139695,-0.596670803460127,0.551974999305649,0.794020967585157,-5.94676422159841,0.100168029076305,"HYPK",FALSE,"NotSignificant"
"ENSG00000228573",0.345324686321268,2.3468623397006,0.596512462405053,0.552080354191049,0.794020967585157,-5.80811147095957,0.100168029076305,"AL138962.1",FALSE,"NotSignificant"
"ENSG00000081320",0.134035284084554,6.93644281323023,0.596488802539856,0.552096097540189,0.794020967585157,-6.27288059854638,0.100168029076305,"STK17B",FALSE,"NotSignificant"
"ENSG00000261471",0.171396077801375,2.61882562938922,0.596424623392284,0.552138803673391,0.794020967585157,-5.87146840404312,0.100168029076305,"AC092145.1",FALSE,"NotSignificant"
"ENSG00000159842",0.0736066383892027,7.32275106381587,0.59635280943051,0.55218659211951,0.794020967585157,-6.26137061211634,0.100168029076305,"ABR",FALSE,"NotSignificant"
"ENSG00000142676",-0.131109351867704,7.56264054999252,-0.596018316989422,0.552409206518645,0.794183437641785,-6.25078131879559,0.100079174204624,"RPL11",FALSE,"NotSignificant"
"ENSG00000203327",0.218205068124884,1.80127112512399,0.595883664148416,0.552498834486685,0.794183437641785,-5.70184275122308,0.100079174204624,"AC012358.1",FALSE,"NotSignificant"
"ENSG00000228065",-0.25560899512999,3.3393593807479,-0.595853898782308,0.552518647962123,0.794183437641785,-6.05155508008782,0.100079174204624,"LINC01515",FALSE,"NotSignificant"
"ENSG00000167536",0.223683921194,4.62722099543006,0.595796474841229,0.552556873515017,0.794183437641785,-6.18407818622261,0.100079174204624,"DHRS13",FALSE,"NotSignificant"
"ENSG00000185515",-0.133207750299281,2.53292173043735,-0.595755100473431,0.552584416119742,0.794183437641785,-5.87363509286715,0.100079174204624,"BRCC3",FALSE,"NotSignificant"
"ENSG00000231102",0.283355962030785,1.58192400454798,0.595361483621876,0.55284647804051,0.79440565348099,-5.67207492911348,0.0999576737940688,"AL035588.1",FALSE,"NotSignificant"
"ENSG00000139287",-0.192859502622381,2.2440888907566,-0.595351691295971,0.552852998355395,0.79440565348099,-5.84280853357198,0.0999576737940688,"TPH2",FALSE,"NotSignificant"
"ENSG00000058729",-0.198747778249361,2.30224082997466,-0.594938205309386,0.55312835688984,0.794719408780919,-5.83666459125901,0.0997861804353227,"RIOK2",FALSE,"NotSignificant"
"ENSG00000231346",-0.214504802458671,2.70465116356045,-0.594654488184104,0.553317336048216,0.794726904681466,-5.92145188583701,0.0997820841305692,"LINC01160",FALSE,"NotSignificant"
"ENSG00000149488",0.168861988736203,2.58022093019742,0.594646167942258,0.553322878504166,0.794726904681466,-5.87599660808447,0.0997820841305692,"TMC2",FALSE,"NotSignificant"
"ENSG00000197323",-0.099529820781607,4.71793924706326,-0.594641674092946,0.553325872053846,0.794726904681466,-6.20710523965093,0.0997820841305692,"TRIM33",FALSE,"NotSignificant"
"ENSG00000130313",0.124326349461274,4.56284772457447,0.594470188965802,0.553440111813559,0.794726904681466,-6.17667470682257,0.0997820841305692,"PGLS",FALSE,"NotSignificant"
"ENSG00000165660",-0.121686140622509,2.21124887109187,-0.594456639584961,0.553449138623555,0.794726904681466,-5.80926026028488,0.0997820841305692,"ABRAXAS2",FALSE,"NotSignificant"
"ENSG00000204257",-0.173293919113419,5.35346483938426,-0.594416902124489,0.553475612764676,0.794726904681466,-6.25968748001128,0.0997820841305692,"HLA-DMA",FALSE,"NotSignificant"
"ENSG00000082438",-0.238018212286723,1.71072062759099,-0.59416174830854,0.553645617933034,0.794889141050919,-5.7427613553887,0.0996934358554699,"COBLL1",FALSE,"NotSignificant"
"ENSG00000154370",-0.129207539241686,3.36473261087383,-0.593978286970392,0.553767871501278,0.79498279235911,-6.03191289583045,0.0996422716760633,"TRIM11",FALSE,"NotSignificant"
"ENSG00000185304",0.318787769719239,2.99419413211495,0.593882565756107,0.553831662795291,0.794992505254237,-5.93731191186798,0.0996369656102856,"RGPD2",FALSE,"NotSignificant"
"ENSG00000115947",-0.166378734502504,3.83908028122289,-0.593630978139545,0.553999345212637,0.795151330341745,-6.09941937613551,0.0995502101133575,"ORC4",FALSE,"NotSignificant"
"ENSG00000105290",-0.248682957159377,2.71085006533336,-0.59335202822386,0.554185293976875,0.795336337588184,-5.93795936284805,0.09944917490482,"APLP1",FALSE,"NotSignificant"
"ENSG00000149182",0.107659301670429,4.68061064868046,0.593190127116928,0.554293231891771,0.795370963599792,-6.19390655946609,0.0994302677359614,"ARFGAP2",FALSE,"NotSignificant"
"ENSG00000121644",-0.108621458379663,2.92899527263899,-0.593084686150577,0.55436353398023,0.795370963599792,-5.95296173590629,0.0994302677359614,"DESI2",FALSE,"NotSignificant"
"ENSG00000171208",-0.17099829589954,1.88349512415589,-0.593059122412716,0.55438057910474,0.795370963599792,-5.74014708672819,0.0994302677359614,"NETO2",FALSE,"NotSignificant"
"ENSG00000121067",0.091550255167447,4.96202004885332,0.592611897405508,0.554678817215372,0.795525626621185,-6.23113544887104,0.0993458256705628,"SPOP",FALSE,"NotSignificant"
"ENSG00000129534",-0.116863169364409,3.98571303493503,-0.592546948172662,0.554722136113506,0.795525626621185,-6.13074378014545,0.0993458256705628,"MIS18BP1",FALSE,"NotSignificant"
"ENSG00000167210",0.216657256913306,2.98344492590306,0.592481073812847,0.55476607375258,0.795525626621185,-5.96021861194148,0.0993458256705628,"LOXHD1",FALSE,"NotSignificant"
"ENSG00000025770",-0.101254126277821,3.97892635371868,-0.592457477337182,0.554781812821302,0.795525626621185,-6.12200689313187,0.0993458256705628,"NCAPH2",FALSE,"NotSignificant"
"ENSG00000204604",0.179400707003992,2.62153910758021,0.592420011310867,0.554806803464041,0.795525626621185,-5.87240866955717,0.0993458256705628,"ZNF468",FALSE,"NotSignificant"
"ENSG00000264107",0.28938029244031,1.41208001514218,0.59238409183716,0.554830763046968,0.795525626621185,-5.60596163962282,0.0993458256705628,"AC138207.2",FALSE,"NotSignificant"
"ENSG00000284650",-0.190589039247688,2.46713725322096,-0.592292412928783,0.554891918506515,0.795531492790963,-5.87565391310245,0.0993426232146187,"AL031430.1",FALSE,"NotSignificant"
"ENSG00000101782",0.0835241160437137,5.68088333574455,0.591971442012248,0.555106052130579,0.795744644153142,-6.27499370814811,0.0992262757639044,"RIOK3",FALSE,"NotSignificant"
"ENSG00000153066",-0.0894377603674667,4.80468963419709,-0.591898451745034,0.555154752817836,0.795744644153142,-6.21809155803995,0.0992262757639044,"TXNDC11",FALSE,"NotSignificant"
"ENSG00000136381",0.0992502358088306,4.44190280540705,0.591532345248766,0.555399058933052,0.795958317201552,-6.17301591165506,0.0991096748293502,"IREB2",FALSE,"NotSignificant"
"ENSG00000160218",0.0897353115608036,4.9127722633063,0.59148821716719,0.555428509588799,0.795958317201552,-6.21339938380432,0.0991096748293502,"TRAPPC10",FALSE,"NotSignificant"
"ENSG00000284770",0.164306493473166,3.38761249661027,0.591351833428306,0.555519535668071,0.795958317201552,-6.02600544895875,0.0991096748293502,"TBCE",FALSE,"NotSignificant"
"ENSG00000132780",0.110963575813886,5.29044349583228,0.591332856612538,0.555532201877276,0.795958317201552,-6.23993911950619,0.0991096748293502,"NASP",FALSE,"NotSignificant"
"ENSG00000174032",-0.13202118860222,2.8582187465877,-0.591014427249404,0.555744761123848,0.796181041499082,-5.93572299469469,0.0989881679606135,"SLC25A30",FALSE,"NotSignificant"
"ENSG00000226803",0.290512145244848,2.10547478399203,0.590786710842408,0.555896791976491,0.796317013660529,-5.78565278085719,0.0989140052834775,"ZNF451-AS1",FALSE,"NotSignificant"
"ENSG00000151116",0.112997322503726,3.85466271858165,0.590477065795744,0.556103554056932,0.796524287178561,-6.10112983571763,0.0988009773935214,"UEVLD",FALSE,"NotSignificant"
"ENSG00000134014",-0.114112370579676,3.47444421680489,-0.590144460974933,0.556325689643645,0.796524287178561,-6.05088206208229,0.0988009773935214,"ELP3",FALSE,"NotSignificant"
"ENSG00000254983",0.305302017298385,1.91289986285141,0.590101217244882,0.556354573901159,0.796524287178561,-5.73316420377003,0.0988009773935214,"AC025300.1",FALSE,"NotSignificant"
"ENSG00000053900",-0.114026818140379,3.55230381024758,-0.590014212444282,0.556412690215818,0.796524287178561,-6.06406849135106,0.0988009773935214,"ANAPC4",FALSE,"NotSignificant"
"ENSG00000246379",-0.197039546131385,3.76397582989483,-0.589934730284249,0.55646578427997,0.796524287178561,-6.09900159855338,0.0988009773935214,"AC040168.1",FALSE,"NotSignificant"
"ENSG00000134308",-0.0985117052868225,5.67667001979424,-0.589916266108737,0.556478118703358,0.796524287178561,-6.27466759275365,0.0988009773935214,"YWHAQ",FALSE,"NotSignificant"
"ENSG00000072756",0.135955419262457,3.74027048990255,0.589882362150178,0.556500767549902,0.796524287178561,-6.08570299212981,0.0988009773935214,"TRNT1",FALSE,"NotSignificant"
"ENSG00000231721",0.146910388857558,6.09918818085089,0.589842590695781,0.556527336637921,0.796524287178561,-6.28358946320135,0.0988009773935214,"LINC-PINT",FALSE,"NotSignificant"
"ENSG00000115919",0.131847096172574,6.75051773422775,0.589800127146079,0.556555704856636,0.796524287178561,-6.27999754247594,0.0988009773935214,"KYNU",FALSE,"NotSignificant"
"ENSG00000261052",0.229346256372345,2.25755270612227,0.589625273975118,0.556672524878042,0.796609697118126,-5.79911544733237,0.0987544112341728,"SULT1A3",FALSE,"NotSignificant"
"ENSG00000132635",-0.146424685295318,2.35103725413884,-0.58912078687838,0.557009642395264,0.797010307362453,-5.84970706873242,0.0985360620396587,"PCED1A",FALSE,"NotSignificant"
"ENSG00000259081",0.249560649453474,0.957783723626905,0.588885045520532,0.557167208324691,0.79704905960713,-5.53555576015553,0.0985149462815177,"AF111169.3",FALSE,"NotSignificant"
"ENSG00000118849",-0.244190823051753,2.60094346653536,-0.588747770646337,0.557258970896807,0.79704905960713,-5.90238173163854,0.0985149462815177,"RARRES1",FALSE,"NotSignificant"
"ENSG00000122862",0.142834561322931,11.5160625206575,0.588733228629872,0.55726869207006,0.79704905960713,-6.08856311602386,0.0985149462815177,"SRGN",FALSE,"NotSignificant"
"ENSG00000100461",0.0994604782529179,6.7576642195633,0.588732167948316,0.557269401126939,0.79704905960713,-6.2806069911167,0.0985149462815177,"RBM23",FALSE,"NotSignificant"
"ENSG00000134215",-0.134376305247984,5.26060043307452,-0.588606550873276,0.557353378256516,0.79704905960713,-6.24896383011688,0.0985149462815177,"VAV3",FALSE,"NotSignificant"
"ENSG00000163684",-0.140948035333912,2.66670164762312,-0.588567084562363,0.557379763439488,0.79704905960713,-5.91389282656896,0.0985149462815177,"RPP14",FALSE,"NotSignificant"
"ENSG00000143493",0.168792790116625,2.02233587629991,0.588414857761011,0.557481540369087,0.797082662324193,-5.76388431054784,0.0984966372868483,"INTS7",FALSE,"NotSignificant"
"ENSG00000185418",0.232054601742274,1.75962805454465,0.588274091286891,0.557575663229757,0.797082662324193,-5.70769618045793,0.0984966372868483,"TARS3",FALSE,"NotSignificant"
"ENSG00000130402",-0.0850151954812077,7.28976685945561,-0.588259439470027,0.557585460550852,0.797082662324193,-6.26461156440055,0.0984966372868483,"ACTN4",FALSE,"NotSignificant"
"ENSG00000258670",0.212314249731614,3.4063239311443,0.588189896139238,0.557631963678922,0.797082662324193,-6.03481651159483,0.0984966372868483,"AL049874.3",FALSE,"NotSignificant"
"ENSG00000264914",-0.309847171910657,0.256166296253772,-0.587896144655083,0.557828414308532,0.797230051940939,-5.45591735090684,0.0984163387395778,"AC015845.1",FALSE,"NotSignificant"
"ENSG00000177666",-0.104160132172451,5.59399216990968,-0.587711112012097,0.557952175135235,0.797230051940939,-6.27030994312481,0.0984163387395778,"PNPLA2",FALSE,"NotSignificant"
"ENSG00000072135",-0.103243665355857,5.08827575081771,-0.587699447747251,0.557959977342403,0.797230051940939,-6.23925767373187,0.0984163387395778,"PTPN18",FALSE,"NotSignificant"
"ENSG00000105245",-0.193448544352106,2.53822359518737,-0.587693702788421,0.557963820155494,0.797230051940939,-5.89253657274225,0.0984163387395778,"NUMBL",FALSE,"NotSignificant"
"ENSG00000260035",0.365964204653,4.58258668254081,0.587538647800433,0.558067541640361,0.797296535971333,-6.15570510471822,0.0983801227896268,"AC051619.7",FALSE,"NotSignificant"
"ENSG00000180353",0.103464501660654,8.29719992270046,0.587294585945483,0.55823082206342,0.79737564532921,-6.23152133702478,0.0983370333596817,"HCLS1",FALSE,"NotSignificant"
"ENSG00000183963",-0.213823280109948,1.88101474530342,-0.587284893211486,0.558237307109468,0.79737564532921,-5.75585313868055,0.0983370333596817,"SMTN",FALSE,"NotSignificant"
"ENSG00000119321",0.110455782651152,5.96722622289809,0.586805954591004,0.55855779328753,0.797620639137594,-6.28073130955586,0.098203616798208,"FKBP15",FALSE,"NotSignificant"
"ENSG00000286831",-0.241648873082698,1.87841995666411,-0.586753640150314,0.558592805467318,0.797620639137594,-5.77504925969679,0.098203616798208,"AC244472.1",FALSE,"NotSignificant"
"ENSG00000221821",0.223792101405726,1.47263611456776,0.586708853195076,0.558622780630004,0.797620639137594,-5.65519182912829,0.098203616798208,"C6orf226",FALSE,"NotSignificant"
"ENSG00000229117",-0.119917440390366,9.20572559457858,-0.586675031122367,0.558645417704736,0.797620639137594,-6.18915552111464,0.098203616798208,"RPL41",FALSE,"NotSignificant"
"ENSG00000274767",0.217871332336418,2.74267454509692,0.586601108333735,0.558694895716133,0.797620639137594,-5.92721821998844,0.098203616798208,"AC243829.1",FALSE,"NotSignificant"
"ENSG00000139719",-0.0984545945588901,3.65594460542474,-0.586211403520471,0.558955768677589,0.797911363007809,-6.07734022369557,0.098045350121238,"VPS33A",FALSE,"NotSignificant"
"ENSG00000257017",-0.225712644379141,4.92774367538619,-0.585984666692771,0.559107576557717,0.797937312261854,-6.22208552306971,0.0980312264539798,"HP",FALSE,"NotSignificant"
"ENSG00000255468",0.300807095996422,1.73662839604092,0.585873192650153,0.559182219594445,0.797937312261854,-5.71195967134132,0.0980312264539798,"AP001107.9",FALSE,"NotSignificant"
"ENSG00000255801",-0.344223800854198,3.08523770925394,-0.585848857627627,0.559198514981642,0.797937312261854,-5.98242101446398,0.0980312264539798,"AC092746.1",FALSE,"NotSignificant"
"ENSG00000141577",-0.16974069861622,1.9264231590857,-0.585826570589443,0.559213439188357,0.797937312261854,-5.7642445784035,0.0980312264539798,"CEP131",FALSE,"NotSignificant"
"ENSG00000085831",-0.173401201649777,2.66943004151093,-0.585756846218263,0.559260130414645,0.797937312261854,-5.90709253510374,0.0980312264539798,"TTC39A",FALSE,"NotSignificant"
"ENSG00000288105",-0.227192141246528,2.12141603136649,-0.585542081102651,0.559403960857123,0.797968005311709,-5.82049244594022,0.0980145214251291,"AC117461.1",FALSE,"NotSignificant"
"ENSG00000128585",0.115723888097004,4.70764418036241,0.585488414241642,0.559439904956883,0.797968005311709,-6.19905380185303,0.0980145214251291,"MKLN1",FALSE,"NotSignificant"
"ENSG00000236447",-0.31703248878852,0.778082899963491,-0.585430977705352,0.559478375106008,0.797968005311709,-5.56381277332371,0.0980145214251291,"ATG10-IT1",FALSE,"NotSignificant"
"ENSG00000140941",0.112208597734531,6.6112436111814,0.585350206744336,0.559532476512277,0.797968005311709,-6.28488130404754,0.0980145214251291,"MAP1LC3B",FALSE,"NotSignificant"
"ENSG00000139344",-0.2626382582777,3.33850395898817,-0.585276713029061,0.559581705763863,0.797968005311709,-6.05054484565076,0.0980145214251291,"AMDHD1",FALSE,"NotSignificant"
"ENSG00000196123",-0.153193761015045,2.3086408557005,-0.585211968431693,0.559625076245074,0.797968005311709,-5.84620164852358,0.0980145214251291,"KIAA0895L",FALSE,"NotSignificant"
"ENSG00000156709",-0.0978609364027113,2.88485569204129,-0.584915155265645,0.559823923722866,0.798094935795,-5.94696083092342,0.097945444940518,"AIFM1",FALSE,"NotSignificant"
"ENSG00000255092",0.23431902514093,4.09011056093147,0.584908190265265,0.559828590283287,0.798094935795,-6.12214739406524,0.097945444940518,"AC010768.2",FALSE,"NotSignificant"
"ENSG00000116871",-0.0913585195253114,6.83498739656507,-0.58479742649712,0.559902804740167,0.798119120744649,-6.27963359134267,0.0979322845625155,"MAP7D1",FALSE,"NotSignificant"
"ENSG00000198598",0.22033809870441,1.4849137205514,0.58431306158551,0.560227397989733,0.798385079515075,-5.65447109764597,0.0977875878840355,"MMP17",FALSE,"NotSignificant"
"ENSG00000163788",0.1037321086066,5.13702511392785,0.584210466029121,0.560296163441778,0.798385079515075,-6.24212833577237,0.0977875878840355,"SNRK",FALSE,"NotSignificant"
"ENSG00000139890",-0.161501998108831,2.25703366732779,-0.58407553559155,0.560386607906955,0.798385079515075,-5.82833751935697,0.0977875878840355,"REM2",FALSE,"NotSignificant"
"ENSG00000287238",0.227219922638453,2.54675772628541,0.584006439712929,0.560432925954564,0.798385079515075,-5.87479129880383,0.0977875878840355,"AP002954.2",FALSE,"NotSignificant"
"ENSG00000104299",-0.163903167618169,3.17862272671287,-0.583995630167297,0.560440172244978,0.798385079515075,-5.99825309557731,0.0977875878840355,"INTS9",FALSE,"NotSignificant"
"ENSG00000155275",-0.166075318672039,2.58563813051944,-0.583970519712222,0.560457005475175,0.798385079515075,-5.90416069583931,0.0977875878840355,"TRMT44",FALSE,"NotSignificant"
"ENSG00000267401",0.258737811630112,2.62213486696707,0.583889837464649,0.560511093903659,0.798385079515075,-5.89115881795357,0.0977875878840355,"AC090621.1",FALSE,"NotSignificant"
"ENSG00000185033",0.113254474719488,5.73067939825813,0.583779106880715,0.560585330556456,0.798385079515075,-6.26656702711418,0.0977875878840355,"SEMA4B",FALSE,"NotSignificant"
"ENSG00000073849",0.136224401717732,4.28351207177635,0.583638852707928,0.560679367518913,0.798385079515075,-6.16076466663199,0.0977875878840355,"ST6GAL1",FALSE,"NotSignificant"
"ENSG00000156531",0.0879395429766609,2.41763497972296,0.583601533294586,0.560704390569403,0.798385079515075,-5.85274839306089,0.0977875878840355,"PHF6",FALSE,"NotSignificant"
"ENSG00000131732",-0.136639339242476,2.63372478479628,-0.583527418033366,0.5607540872401,0.798385079515075,-5.90244427627764,0.0977875878840355,"ZCCHC9",FALSE,"NotSignificant"
"ENSG00000259468",0.279783564022123,2.02043056457432,0.583490163882877,0.560779068165018,0.798385079515075,-5.76519656384082,0.0977875878840355,"AC079203.2",FALSE,"NotSignificant"
"ENSG00000257261",0.212658466436696,2.62352749727111,0.58340773212871,0.560834345061017,0.798385079515075,-5.884203767335,0.0977875878840355,"AC008014.1",FALSE,"NotSignificant"
"ENSG00000138641",0.101172224072296,4.87467834112622,0.583220037032428,0.560960219184631,0.798385079515075,-6.22004425602963,0.0977875878840355,"HERC3",FALSE,"NotSignificant"
"ENSG00000249096",0.152696494808673,3.55134544631281,0.583182314063735,0.560985519044784,0.798385079515075,-6.05566249652842,0.0977875878840355,"LINC02362",FALSE,"NotSignificant"
"ENSG00000175556",0.115462869016768,4.22869289231261,0.58315224819762,0.56100568387703,0.798385079515075,-6.15546768060149,0.0977875878840355,"LONRF3",FALSE,"NotSignificant"
"ENSG00000117472",-0.254588711941114,5.18877140493238,-0.582864569310905,0.561198644796145,0.798433367052849,-6.26240537632641,0.0977613218908646,"TSPAN1",FALSE,"NotSignificant"
"ENSG00000087470",-0.106066937104235,4.54753010856645,-0.582785064404604,0.561251978538844,0.798433367052849,-6.18636774904717,0.0977613218908646,"DNM1L",FALSE,"NotSignificant"
"ENSG00000259202",0.286589107165742,0.896683124779044,0.582663300877059,0.561333665168514,0.798433367052849,-5.51666843253937,0.0977613218908646,"AC012568.1",FALSE,"NotSignificant"
"ENSG00000157881",-0.114727078069914,4.24463683985148,-0.582611328867816,0.561368533035442,0.798433367052849,-6.16378936649769,0.0977613218908646,"PANK4",FALSE,"NotSignificant"
"ENSG00000133794",0.0984963230165996,5.10026993188502,0.582596984391787,0.561378156888937,0.798433367052849,-6.24562048383287,0.0977613218908646,"ARNTL",FALSE,"NotSignificant"
"ENSG00000115159",0.115717866978116,4.71856559670207,0.582554197624294,0.561406863442985,0.798433367052849,-6.20230024429615,0.0977613218908646,"GPD2",FALSE,"NotSignificant"
"ENSG00000065883",0.0643598201348749,4.99757596582859,0.582461670479623,0.561468944337635,0.798433367052849,-6.23885260497582,0.0977613218908646,"CDK13",FALSE,"NotSignificant"
"ENSG00000251442",0.152120861376903,3.19130837501058,0.582418675487694,0.561497792883304,0.798433367052849,-5.9926286021816,0.0977613218908646,"LINC01094",FALSE,"NotSignificant"
"ENSG00000181409",0.172902189882158,5.8851476778447,0.581815958113933,0.561902277398547,0.798783824184687,-6.27786709820487,0.0975707384163339,"AATK",FALSE,"NotSignificant"
"ENSG00000129472",0.108870322745166,3.20641154508587,0.581797191333366,0.561914874104365,0.798783824184687,-6.00766455006739,0.0975707384163339,"RAB2B",FALSE,"NotSignificant"
"ENSG00000115008",-0.338661885591541,4.84596712608348,-0.581795299403883,0.561916144019742,0.798783824184687,-6.20766383638167,0.0975707384163339,"IL1A",FALSE,"NotSignificant"
"ENSG00000156603",-0.134191277263379,2.57740560552687,-0.581474260670701,0.562131654457736,0.798803178345845,-5.89940163750874,0.0975602157901735,"MED19",FALSE,"NotSignificant"
"ENSG00000119689",0.0915413948894195,5.0455711577431,0.581407943643551,0.562176177531655,0.798803178345845,-6.24162176405821,0.0975602157901735,"DLST",FALSE,"NotSignificant"
"ENSG00000144406",-0.209120543131645,2.3631592181697,-0.581368872659318,0.562202409315788,0.798803178345845,-5.87251127716592,0.0975602157901735,"UNC80",FALSE,"NotSignificant"
"ENSG00000197302",-0.114457628310485,3.10566259252861,-0.581303637042858,0.56224620905221,0.798803178345845,-6.00014267692802,0.0975602157901735,"ZNF720",FALSE,"NotSignificant"
"ENSG00000253500",-0.246801990886134,2.06650947073357,-0.581289845062968,0.562255469316426,0.798803178345845,-5.80356461566539,0.0975602157901735,"AF121898.1",FALSE,"NotSignificant"
"ENSG00000273669",-0.271816132832796,1.95781469438272,-0.581225194943906,0.562298877943844,0.798803178345845,-5.78663069800236,0.0975602157901735,"AC015819.1",FALSE,"NotSignificant"
"ENSG00000261124",-0.295084778130108,0.948258824679287,-0.581129854817632,0.562362896041265,0.798803178345845,-5.59479759127366,0.0975602157901735,"AC135050.4",FALSE,"NotSignificant"
"ENSG00000224745",0.265451748369957,3.39880698647304,0.581092246751654,0.562388149735633,0.798803178345845,-6.0170681056102,0.0975602157901735,"AC063965.2",FALSE,"NotSignificant"
"ENSG00000230100",0.341167964164965,0.874701711751134,0.580914290423484,0.562507654362698,0.798891525007169,-5.53021628995929,0.0975121860039243,"AL606490.3",FALSE,"NotSignificant"
"ENSG00000132386",-0.185026702738022,3.44450048590819,-0.580773769739068,0.562602028275452,0.798944165853935,-6.04891685868446,0.0974835702589985,"SERPINF1",FALSE,"NotSignificant"
"ENSG00000111639",-0.147226729503377,3.93289099736887,-0.580541123439123,0.562758290931367,0.799070024560888,-6.11400687487662,0.0974151606761925,"MRPL51",FALSE,"NotSignificant"
"ENSG00000005810",0.104682884676955,4.98563267251094,0.580340547189128,0.562893029989536,0.799070024560888,-6.22818720293761,0.0974151606761925,"MYCBP2",FALSE,"NotSignificant"
